,0,1,2,3,4
2250,6736.652,5025.2817,370.35904,8.698129e-05,1.1052587e-06
2251,6321.9526,7232.604,361.7109,8.431434e-06,5.620477e-06
2252,7873.8296,4554.4717,397.41525,1.6328764e-05,6.2738545e-06
2253,7933.0664,8329.42,191.56207,1.955722e-05,1.1998176e-06
2254,8417.841,1642.2302,37.253624,4.9710787e-05,4.076931e-06
2255,3637.0544,7330.841,316.35898,1.7757224e-05,5.7686325e-06
2256,2299.4,8004.5337,110.95425,1.8255078e-05,5.4519633e-06
2257,3834.6382,9802.6,463.6061,4.692231e-05,3.4643506e-06
2258,9273.596,1059.8345,488.74734,5.2736166e-05,5.107095e-06
2259,4064.851,7103.38,209.87576,2.4010837e-05,3.2979203e-06
2260,7829.551,7960.301,346.64163,4.1830812e-05,6.2531212e-06
2261,547.31665,1791.0809,400.06458,6.641561e-05,1.709129e-06
2262,9534.128,8291.921,383.97498,4.210202e-05,1.7590703e-06
2263,3140.3013,2161.1943,253.49036,8.269588e-05,5.143503e-06
2264,3415.7925,4388.508,21.39781,1.3140636e-05,8.216616e-06
2265,5017.8228,1411.838,142.52322,1.4574498e-05,2.5172542e-06
2266,3254.5852,8131.9653,469.95312,6.433749e-05,2.678124e-06
2267,2997.5764,926.9024,94.767166,3.0282681e-05,2.7665444e-06
2268,9218.997,2674.598,88.815895,3.5184134e-05,4.0926802e-06
2269,5790.9536,8216.693,169.7293,5.2435546e-05,6.9386047e-06
2270,6819.0576,6546.686,412.9598,6.15154e-05,4.6315245e-06
2271,4811.12,5435.5444,27.369747,9.365081e-05,3.80031e-06
2272,7628.0474,8380.031,366.3586,3.9292394e-05,3.513173e-06
2273,2446.2122,9726.072,54.211357,4.4016e-06,8.648885e-06
2274,1795.7874,2920.0933,108.4084,6.6532075e-06,9.487048e-06
2275,4661.672,4980.2314,19.67797,2.340995e-05,7.673755e-06
2276,8636.609,9748.882,92.20573,4.5682566e-05,6.173202e-06
2277,3557.4675,5372.5425,105.30063,5.543196e-05,5.5995292e-06
2278,8213.881,8639.99,206.63533,1.2990611e-05,9.953566e-06
2279,9300.258,2686.8877,359.4159,1.8802899e-05,6.7446344e-06
2280,7713.811,3440.7368,498.21277,4.4243294e-05,6.110674e-06
2281,5973.9673,7270.3447,254.1388,2.7322614e-05,1.1919889e-06
2282,6653.1978,2977.3271,224.42734,5.1194027e-05,9.174223e-06
2283,5392.403,1983.94,159.49937,1.6275108e-06,6.096959e-06
2284,7708.528,9755.433,436.13266,8.786293e-05,1.4071591e-06
2285,3194.3945,5271.1924,105.04025,2.6869993e-05,1.5775493e-06
2286,6312.3076,2965.823,163.46657,2.047181e-05,5.0985427e-06
2287,742.09894,7367.596,82.93032,6.852567e-06,8.589419e-06
2288,7162.445,7047.5117,317.74982,7.3058304e-06,8.99861e-06
2289,4614.705,7280.4287,375.91568,5.7006773e-06,7.408664e-06
2290,7223.2207,3833.239,251.75383,1.5731543e-05,7.947424e-06
2291,7359.8403,5721.2183,372.14032,5.963176e-06,6.1787487e-06
2292,5158.673,4062.876,214.87563,1.9389396e-05,7.574549e-06
2293,5951.611,6011.997,313.07907,8.9445006e-05,5.0795043e-06
2294,9169.277,5731.5225,316.45172,9.989269e-05,1.8153539e-06
2295,5287.7344,5621.5767,192.26537,1.1801916e-05,1.0274617e-06
2296,5614.777,890.2036,496.29715,8.4990286e-05,3.454794e-06
2297,1210.1947,2906.1357,45.826656,4.963061e-05,3.6448134e-06
2298,8723.453,8832.442,126.021545,5.100116e-05,1.190431e-06
2299,754.04877,7052.409,444.02844,8.429374e-05,4.6648897e-06
2300,6497.425,7271.6226,290.04065,5.2391642e-05,6.249371e-06
2301,1195.0144,3392.8098,331.7766,6.145768e-05,6.120767e-06
2302,3441.7441,4930.5864,264.46204,7.4478085e-05,2.352877e-06
2303,103.97035,3778.4163,18.71126,1.3394677e-05,7.648328e-07
2304,5268.5674,6390.8696,412.11844,2.7995591e-05,6.200434e-07
2305,4159.634,5628.871,10.852669,8.852876e-05,4.8821425e-06
2306,6898.392,2837.3577,287.56885,7.658427e-05,3.620669e-06
2307,1269.9558,1353.9294,430.95853,3.7735215e-05,6.392677e-06
2308,4867.2354,8563.826,145.8567,7.405188e-05,6.9186503e-06
2309,4872.455,4839.1387,204.23383,1.0555499e-05,8.96594e-06
2310,4365.363,1700.9432,247.92912,4.3891225e-05,3.9937295e-06
2311,5882.2637,4409.874,182.56477,7.831296e-05,6.6793637e-06
2312,9878.281,4098.8647,43.2766,8.162595e-05,9.834295e-06
2313,1983.3203,2279.3538,448.21225,3.4636734e-05,7.4180043e-06
2314,1023.80194,1986.7767,180.73026,5.074106e-05,6.6577186e-06
2315,7258.347,8966.486,190.0629,1.6667354e-05,1.4825266e-06
2316,5119.3774,9104.13,323.3808,5.4878587e-05,1.7889163e-06
2317,4092.6062,4673.8325,113.97334,5.358787e-05,3.2265116e-06
2318,9958.14,861.51074,427.14688,3.0624508e-06,3.087534e-06
2319,2609.7805,7048.809,256.20758,9.7092285e-05,4.771587e-06
2320,9463.089,5567.7153,244.05196,1.5536034e-05,6.059492e-07
2321,1927.797,9540.39,325.7658,1.1639971e-05,7.5646517e-06
2322,747.3925,8931.413,151.66685,7.545283e-05,3.2319836e-06
2323,7593.881,6734.8643,411.47556,2.225036e-05,1.8829099e-06
2324,8650.656,9141.372,184.40921,9.944598e-05,4.7829258e-06
2325,3522.0044,872.1853,312.97794,2.7702008e-05,7.2036837e-06
2326,6905.9346,7964.5586,478.5791,5.18658e-05,9.719659e-06
2327,734.44824,6625.357,327.98752,6.0550192e-05,4.771198e-06
2328,6967.3687,1811.7301,473.7932,5.4428474e-05,4.6443355e-07
2329,4344.8403,9827.798,234.14113,2.7642911e-05,5.1593765e-06
2330,6938.9126,490.60425,350.56046,2.6284843e-05,1.2707919e-06
2331,1764.646,4211.6763,51.905178,5.0271574e-05,8.460628e-06
2332,3008.5942,2977.8442,315.68967,5.615538e-06,1.004577e-06
2333,171.43344,8762.367,152.37799,2.0328343e-06,2.382334e-06
2334,3201.241,8616.293,245.32391,5.565892e-05,6.8007175e-06
2335,5544.854,1611.6862,175.07117,6.592953e-05,5.0075514e-06
2336,7001.8276,222.88705,400.71976,7.32936e-05,9.769699e-06
2337,6603.726,6677.9917,316.1121,4.0023056e-05,7.034171e-06
2338,8913.402,3291.6116,369.7162,1.7804128e-05,9.308587e-06
2339,8754.055,2008.6068,272.35153,7.2658895e-06,8.004524e-06
2340,3761.295,3702.7615,27.202053,1.0451818e-05,2.3113555e-06
2341,3215.6287,8241.778,168.106,7.3164214e-05,4.416062e-06
2342,7769.4824,6958.6997,73.51675,3.398392e-05,5.4502434e-06
2343,1163.7667,7312.6753,114.01905,6.982744e-05,8.4738167e-07
2344,8482.132,695.16876,335.52026,4.410762e-05,5.621802e-06
2345,5871.7817,7764.8745,201.97276,5.7718216e-06,3.7631028e-06
2346,8210.117,5953.5312,51.08623,7.5982396e-05,1.4075284e-06
2347,5037.4,9737.496,239.45613,9.803499e-05,7.5841303e-06
2348,3122.6194,9072.133,475.39584,9.567999e-05,1.8989219e-06
2349,427.94553,7910.6226,322.98825,3.045383e-05,2.1713251e-06
2350,7411.757,8471.138,306.19614,1.3785832e-05,4.624339e-06
2351,4035.297,8503.458,84.091415,3.6661695e-05,1.3050273e-07
2352,5231.491,9560.997,352.66833,6.324787e-05,5.1818593e-06
2353,7142.7573,6364.4834,426.82468,2.9340177e-05,9.394497e-06
2354,2625.1267,3889.3572,46.828075,4.4868415e-05,6.503213e-06
2355,9250.174,7189.185,338.57904,8.859901e-05,9.201919e-06
2356,9984.027,563.55505,221.06978,2.05257e-05,9.8782675e-06
2357,3325.0002,3347.5652,456.97055,6.038296e-06,3.8038359e-06
2358,5338.1333,9586.44,172.37521,9.611636e-05,6.030714e-06
2359,9081.177,4039.407,215.28973,3.317965e-05,2.8813267e-06
2360,6581.868,2534.5972,50.30343,5.5957607e-05,9.953284e-06
2361,5764.4883,9429.268,424.84964,8.2957085e-06,1.0767403e-06
2362,4962.965,6887.9614,41.14549,8.44936e-05,9.708543e-06
2363,5470.3,3827.6355,351.15085,4.15525e-05,9.810568e-07
2364,4942.461,6571.438,240.04964,6.623557e-05,7.380472e-06
2365,1364.7792,9900.813,288.80548,8.463595e-05,3.5966248e-06
2366,7537.4277,174.03302,424.87576,4.7123656e-05,3.2841813e-06
2367,8308.802,712.08295,468.03287,5.5344593e-05,4.95746e-06
2368,2991.2659,7569.5664,63.577232,3.3337335e-05,2.6797445e-06
2369,2551.624,8553.928,182.59187,6.59746e-05,9.743335e-06
2370,7789.8867,9412.164,127.924034,8.207118e-06,2.288757e-06
2371,8142.3003,5271.2114,361.9861,7.704563e-05,6.7635415e-06
2372,8926.535,7602.485,85.35992,8.525481e-05,1.9245724e-06
2373,4670.965,4509.407,237.34586,7.3413874e-05,4.824452e-06
2374,2084.893,4499.652,189.5777,9.528423e-05,6.805549e-06
2375,1352.4723,6594.3804,177.91551,1.0403674e-05,7.016884e-06
2376,5686.8706,6929.278,498.5166,9.047247e-05,6.9787807e-06
2377,1984.5931,5433.8613,11.111994,7.418059e-05,9.009421e-06
2378,6113.1167,6026.546,92.62154,2.311114e-05,5.447279e-06
2379,811.0846,7667.494,431.40805,8.388347e-05,3.1123695e-06
2380,4019.794,2853.0066,391.7058,5.089772e-05,5.579891e-06
2381,9165.703,6333.7295,408.66263,8.5972264e-05,4.1108838e-06
2382,1411.0985,7972.9155,140.86208,4.820228e-05,2.2347983e-06
2383,9452.967,8881.215,353.2944,3.2734453e-05,2.2327254e-06
2384,9421.8,9488.22,202.28603,2.212386e-05,1.2062666e-06
2385,3904.2134,4673.9385,86.7103,1.0402447e-05,6.5229838e-06
2386,2004.1412,131.17902,137.43793,6.2006824e-05,5.124535e-06
2387,9927.105,7640.3184,309.8993,5.197332e-05,1.5397012e-06
2388,1700.2233,5178.12,206.10136,8.870131e-05,7.4756213e-06
2389,8405.765,9209.513,277.17523,3.1024985e-05,6.33099e-06
2390,2258.6838,7633.4023,168.24606,9.328902e-05,7.424928e-06
2391,9356.994,510.25137,161.47957,1.0347909e-05,1.06975406e-07
2392,4902.299,6794.976,170.14873,6.488313e-05,4.5962856e-06
2393,6206.4546,3295.044,429.57513,4.837011e-05,8.5796427e-07
2394,769.5247,8277.139,353.26688,4.226793e-05,7.6560555e-06
2395,3922.0405,438.3191,81.606094,2.3170649e-06,4.998377e-06
2396,8456.805,1925.9244,155.93927,9.033589e-05,2.5730126e-06
2397,6469.795,9070.6045,214.58655,9.9035264e-05,1.8731387e-06
2398,4802.7886,8872.392,207.0842,1.7393273e-05,6.1261477e-07
2399,1427.6627,3873.7732,123.88508,9.3148235e-05,9.544469e-06
2400,2157.298,4170.893,323.63815,2.3450672e-05,3.2772803e-06
2401,2226.8154,1936.1807,313.26865,1.1143082e-05,4.808305e-06
2402,9065.432,906.3872,93.58243,6.713048e-05,5.0420076e-06
2403,2383.999,525.787,265.0888,1.1581671e-05,9.810669e-06
2404,7179.651,1247.6058,55.22554,2.549944e-05,2.933446e-07
2405,6090.569,238.52591,394.01627,8.958483e-05,5.967608e-06
2406,9292.4,7940.053,165.23415,3.415113e-05,8.812593e-06
2407,4295.7466,3720.3381,117.74434,2.3928636e-05,8.410424e-07
2408,2579.0015,2015.9766,202.3134,3.0087125e-05,7.2365247e-06
2409,2822.8672,1003.4673,212.37234,1.3344228e-05,1.999708e-06
2410,4239.215,1234.8422,132.53912,7.782907e-05,9.08793e-06
2411,5631.5474,2027.5156,27.505453,2.68143e-05,5.984759e-06
2412,7574.1724,2980.7053,397.2516,2.6832979e-05,3.1261086e-06
2413,1082.9877,8476.249,353.56168,2.0273787e-05,2.1886283e-06
2414,1001.1888,4428.02,278.4455,8.141939e-05,1.2181893e-06
2415,6110.815,6329.835,92.003296,3.7236296e-05,7.298765e-06
2416,9621.913,906.2343,335.8853,3.7830418e-05,1.2914827e-06
2417,4935.9897,5241.7817,303.4673,6.990124e-05,5.884372e-07
2418,6678.864,2115.831,298.23267,9.854829e-05,8.538514e-06
2419,6862.7905,1103.8109,161.29393,9.988486e-05,6.3913203e-06
2420,4816.138,1559.1838,375.2991,5.6736735e-05,2.0964533e-06
2421,6172.834,803.5921,33.563286,8.474354e-05,3.2135722e-06
2422,9462.366,5038.623,159.44995,8.4193016e-05,2.3400733e-06
2423,7652.64,5106.8306,118.031204,8.956569e-05,4.961398e-06
2424,9507.151,3409.1587,47.244087,2.1249341e-05,9.193545e-06
2425,8075.8027,4789.051,420.93488,9.610816e-05,6.7300476e-07
2426,7912.716,795.53894,171.90237,8.1534636e-05,6.357597e-06
2427,5634.725,6036.042,285.8344,6.5607426e-05,8.627753e-06
2428,4856.294,9186.447,469.3949,9.568924e-06,7.580147e-06
2429,7656.755,9453.885,143.20554,2.8633605e-05,3.9595952e-06
2430,919.4902,8189.476,189.37299,1.6473698e-05,9.820853e-06
2431,7828.0176,7243.4976,454.55798,2.8681832e-05,8.265105e-06
2432,2715.5352,6172.598,455.53986,2.6218127e-05,1.5652159e-06
2433,886.87933,3215.7249,224.07574,1.4501881e-05,4.789051e-06
2434,9608.432,9605.824,429.4273,8.472361e-05,2.4056264e-06
2435,8370.076,5604.5254,210.93758,7.8792975e-05,6.629056e-06
2436,2606.518,2744.5007,105.63807,7.7417615e-05,3.3332362e-06
2437,7592.7,3924.8809,108.53937,8.215591e-05,3.8662456e-06
2438,8111.803,3959.0374,45.143063,7.894355e-06,3.4027632e-06
2439,6830.6313,2953.883,410.4829,6.9944705e-05,1.3912438e-06
2440,3341.6099,3252.0159,209.90494,8.207917e-07,6.639338e-06
2441,9603.006,998.44696,423.4886,3.2873428e-05,6.3368393e-06
2442,9832.151,2800.7864,275.83124,8.4134444e-05,1.9656884e-06
2443,8661.438,8469.437,341.32068,5.844826e-05,2.3408031e-06
2444,5758.797,6693.4775,185.61177,4.05645e-05,4.4036933e-06
2445,7488.7695,169.04984,89.21923,9.736596e-05,8.8027555e-06
2446,7768.9087,3177.455,439.76587,9.211642e-05,7.727485e-06
2447,4456.0137,7371.8276,149.48195,2.8139215e-05,4.6575357e-07
2448,7312.8535,1537.1006,437.06982,6.2536833e-06,8.594724e-06
2449,6280.559,8142.3604,53.130363,7.730296e-05,4.0658333e-06
2450,7999.837,7408.451,312.6383,9.927803e-05,7.220085e-06
2451,4225.371,2919.3867,210.01889,2.749294e-06,8.276034e-06
2452,5368.295,824.6715,62.845436,6.7085246e-05,8.996273e-06
2453,673.28436,763.8292,93.105835,4.783625e-05,9.81592e-06
2454,1374.0581,7086.7036,447.29578,2.8007227e-05,4.6381087e-06
2455,8744.959,7520.3384,294.4138,3.0344765e-05,1.048657e-06
2456,4206.4194,4103.0977,360.26505,8.330818e-05,8.1172396e-07
2457,6045.79,6088.261,310.13696,9.844521e-05,4.2561828e-07
2458,7948.6714,9351.649,241.7906,7.983951e-05,4.440877e-06
2459,1241.6879,3865.6475,351.75186,8.455209e-05,2.7021135e-06
2460,9329.157,9759.912,382.43668,3.496538e-05,6.2639624e-06
2461,4752.246,8615.672,220.26096,3.559841e-05,7.147737e-06
2462,8635.707,8459.413,110.55921,2.7163165e-05,9.06697e-06
2463,742.93396,9599.803,293.4986,7.064984e-05,2.4973972e-06
2464,6545.1807,5316.3843,352.98083,8.8367175e-05,7.78465e-06
2465,9326.4375,8350.073,409.40582,2.3063736e-05,1.4782242e-06
2466,7819.87,5470.8447,101.06799,4.689431e-05,1.6056084e-06
2467,133.55258,5373.456,401.1065,4.6545207e-05,3.9268616e-06
2468,4374.8706,3126.7485,340.8136,2.37271e-05,1.8010467e-06
2469,268.33417,8775.185,46.589615,6.710433e-05,1.0963212e-06
2470,1845.9622,2898.6084,15.129819,1.47869705e-05,8.9219575e-06
2471,6635.319,8316.7,177.5365,1.8982648e-05,6.8256745e-06
2472,332.20975,1402.8796,403.89926,2.4368226e-05,1.2580673e-06
2473,7216.65,2048.0278,206.86249,6.914675e-07,4.6739387e-06
2474,884.3222,7062.6646,278.9792,3.5789173e-05,1.8015347e-06
2475,5175.679,509.1885,297.49057,1.143813e-06,8.461385e-06
2476,4541.91,2434.9521,385.00156,1.13077695e-05,6.2671194e-07
2477,3309.8572,2550.5315,413.3402,9.59861e-05,2.07087e-06
2478,8854.125,3154.188,280.83646,7.180066e-05,9.278729e-06
2479,1508.9742,8584.939,110.76419,1.2556493e-05,4.705675e-07
2480,3093.2666,2525.359,432.55475,1.6615444e-05,3.2935266e-06
2481,4033.522,5470.019,114.53718,2.0396465e-05,5.680366e-06
2482,5262.137,8929.048,389.29492,4.2677628e-05,5.7069597e-06
2483,1245.7356,7479.616,337.62085,2.8917932e-05,8.4234325e-06
2484,5744.5366,4466.11,237.4715,4.6230656e-05,2.2439224e-06
2485,3133.282,7148.047,424.26898,8.620147e-05,9.495733e-06
2486,2718.2722,8696.289,431.7697,6.4266445e-05,7.767838e-07
2487,2481.6409,9829.99,293.52454,8.551538e-05,8.729774e-06
2488,3740.9663,5145.1177,346.11356,8.247901e-05,7.955323e-06
2489,8559.237,1188.9294,93.88439,6.2335326e-05,3.389658e-06
2490,6526.8857,3761.7664,195.88304,3.1362174e-06,2.7852625e-06
2491,5669.978,1638.0975,40.39189,4.2452216e-06,7.678772e-06
2492,4349.397,4131.1826,259.3302,9.31104e-05,8.538877e-06
2493,6174.922,6587.295,239.5686,7.4851465e-05,8.225263e-06
2494,3978.157,692.85834,241.01949,8.015543e-06,6.2371845e-07
2495,6132.579,723.7236,176.3335,5.734686e-05,2.2253575e-06
2496,7109.548,6121.6387,293.05667,5.486285e-05,4.7508814e-07
2497,3329.623,8706.64,71.45769,8.197264e-05,1.3609883e-06
2498,6067.0703,3000.3584,162.17264,4.5155655e-05,7.948124e-06
2499,109.54487,3051.6743,172.6249,2.4569552e-05,8.285248e-06
2500,3374.6333,8565.218,302.79813,6.970944e-05,7.2364546e-06
2501,8357.41,7819.4336,52.742123,3.3158438e-05,9.5136975e-06
2502,6999.5396,1818.6401,264.0523,4.564983e-05,8.274351e-06
2503,8523.494,7031.8857,211.80672,1.7687506e-05,8.486006e-06
2504,9562.079,6750.77,407.8795,6.1410254e-05,7.694132e-06
2505,5512.3633,3210.2637,277.58133,8.8382454e-05,9.31112e-06
2506,1627.1415,3954.5647,129.22345,8.329652e-05,2.9345908e-06
2507,6005.4917,2702.6616,359.87054,9.3594426e-05,5.8187834e-06
2508,748.9039,979.39233,132.10437,4.1381292e-05,6.9618145e-06
2509,8127.293,4968.771,297.9274,1.1138689e-05,6.8682226e-07
2510,4832.073,6626.5815,359.34555,4.5692977e-05,9.514027e-06
2511,6669.949,8216.189,391.5401,9.0235204e-05,6.2145027e-06
2512,7277.4634,1767.965,103.599525,6.431956e-05,2.1086805e-06
2513,2663.603,6111.9585,69.861725,6.4219996e-05,6.575931e-06
2514,1409.7725,9253.095,100.440186,1.7628592e-05,7.685291e-06
2515,2932.7861,6742.623,238.63832,2.2932141e-05,4.2775505e-06
2516,743.6864,9517.595,369.31943,6.6146145e-05,5.018897e-06
2517,7017.0977,5969.797,279.0248,6.030347e-05,8.534486e-06
2518,8517.185,396.18213,467.32443,9.0752495e-05,4.584033e-06
2519,9943.427,7711.565,189.7082,6.557143e-05,4.6190735e-06
2520,8203.671,4243.9272,243.76518,6.378285e-05,5.7204597e-06
2521,7116.2104,4615.064,70.18836,8.277225e-06,4.40287e-06
2522,8354.186,6146.1416,216.07986,4.6716646e-05,6.2079607e-06
2523,6260.767,917.0234,27.366499,2.797681e-05,9.7977845e-06
2524,5115.712,2739.9448,310.7434,8.045779e-05,2.8294658e-06
2525,6687.243,1070.1609,466.83606,8.339993e-05,3.9252795e-06
2526,7576.1865,4502.6978,108.7828,3.535535e-05,5.173624e-06
2527,9113.706,3826.6465,159.58252,4.7718645e-06,3.7865416e-06
2528,1194.1487,1843.1442,234.00456,5.1096085e-05,6.6559305e-06
2529,6169.335,3805.9258,142.40143,2.6357518e-05,9.018608e-07
2530,5523.0884,4736.8833,156.65529,8.8905006e-05,1.9130875e-06
2531,5624.3657,8595.737,230.14423,5.8780843e-05,5.6178387e-06
2532,2763.2332,361.8693,108.8241,3.3034044e-05,6.908757e-06
2533,416.4188,4297.8867,256.32663,8.0760015e-05,3.0610001e-06
2534,4289.777,2135.1282,90.52353,2.0531957e-05,6.2285693e-07
2535,4066.3406,6855.818,323.10013,2.0330834e-05,8.258261e-06
2536,9595.333,4117.484,391.17966,5.285656e-05,1.2443724e-07
2537,5008.6387,400.7156,219.14307,9.589469e-06,2.4430292e-06
2538,1847.8258,2848.5698,293.77716,5.5648157e-05,6.0498924e-06
2539,5727.8096,3539.025,76.05173,5.735725e-05,4.6048058e-07
2540,1812.8962,1579.9244,237.96167,8.557581e-05,8.435141e-06
2541,1630.743,7730.722,252.88168,1.6356407e-05,1.6251373e-06
2542,3915.438,6823.118,488.3459,2.6617496e-05,3.081354e-06
2543,8938.552,543.82715,382.50427,8.341407e-05,9.470594e-06
2544,5065.912,2486.4365,254.13551,9.906743e-05,6.8034315e-06
2545,8758.025,6398.73,291.83426,5.0690578e-05,4.077664e-06
2546,2010.8806,9417.936,138.56274,4.7110072e-05,6.3762877e-06
2547,5367.8853,7325.593,188.33835,5.883538e-05,1.7108343e-06
2548,9888.502,9737.484,472.80426,7.303712e-05,1.5611579e-06
2549,6366.8784,8500.922,421.1416,2.6581203e-05,3.855646e-06
2550,7596.6133,4894.8423,162.13278,8.861165e-05,5.8505825e-06
2551,9996.908,4160.6245,182.32362,5.7545363e-05,8.4993263e-07
2552,767.06976,6299.193,17.465557,2.9871255e-05,4.6176165e-06
2553,6833.282,6052.735,177.7593,5.520644e-05,4.915822e-07
2554,9419.971,5753.8813,337.0663,5.8199166e-05,7.837414e-06
2555,6900.932,4019.2754,412.83588,5.5517856e-05,9.942454e-06
2556,9022.005,7415.407,165.67723,3.9140694e-05,6.3745947e-06
2557,2564.4514,796.181,193.80466,5.1804414e-05,8.669373e-06
2558,1483.0739,2512.12,254.74457,1.5350597e-05,6.5027784e-06
2559,3582.7476,8011.5347,379.1674,9.239333e-05,9.310429e-06
2560,6817.9033,8538.004,203.90765,3.30231e-05,5.3921653e-06
2561,6596.4365,458.1374,433.10733,9.277627e-05,2.5435602e-06
2562,7338.952,4773.1226,319.9692,1.8630426e-05,9.16412e-06
2563,964.2126,9678.693,411.95544,7.540678e-05,6.6721964e-06
2564,8678.551,4054.314,321.4181,5.467619e-05,4.420476e-06
2565,3306.1995,7431.7876,168.99925,6.585802e-05,5.6547105e-06
2566,3645.6082,9039.109,363.47656,6.9753325e-05,8.880078e-06
2567,7141.524,9983.91,71.56201,1.5380805e-05,5.1069633e-06
2568,8693.365,6001.0415,352.71057,1.1588931e-07,6.707546e-06
2569,292.58148,667.48737,219.14137,2.5222396e-05,3.721866e-07
2570,6839.5776,1316.2262,446.6962,5.4266522e-05,9.903644e-06
2571,3665.4578,5400.805,102.52104,4.9263523e-05,3.402461e-06
2572,9846.452,8042.3755,498.70203,5.1311246e-05,5.3097797e-06
2573,1966.6487,6759.063,293.2173,4.6948586e-05,4.8827746e-06
2574,9109.923,3332.2874,72.51691,6.735468e-05,8.188212e-06
2575,1641.6909,2597.3638,192.78044,1.6579364e-05,9.578732e-06
2576,8528.686,3028.4663,48.767086,2.0717198e-05,9.206022e-06
2577,5704.1445,554.5211,16.742516,4.814456e-05,4.1709154e-07
2578,1378.6577,306.28702,380.81894,2.0501197e-05,7.654219e-06
2579,4116.9463,9962.007,140.89087,7.047096e-05,6.8383033e-06
2580,3834.7026,6196.836,216.28091,8.678662e-06,1.5980512e-06
2581,3373.3591,8951.283,196.8465,2.4806612e-05,3.6314944e-07
2582,3415.275,3910.767,385.25482,4.3693522e-05,2.5810484e-06
2583,7172.76,5486.6206,446.6249,3.3223296e-05,8.051917e-06
2584,3351.0984,5406.037,487.2787,5.7930058e-05,6.6087573e-06
2585,3242.9087,3094.9138,298.1661,8.9589405e-05,8.0361315e-06
2586,5966.7305,8595.494,243.36348,6.174717e-05,4.2931933e-06
2587,1964.1459,3086.176,372.6769,6.0359493e-05,1.912253e-06
2588,6925.2925,766.5422,364.67563,5.9297083e-05,9.583401e-06
2589,3678.1587,909.2482,454.5576,3.938903e-05,7.327402e-06
2590,4438.8135,9172.812,465.1032,4.4732653e-05,8.8383246e-07
2591,2382.353,5883.617,139.05904,1.5033155e-05,6.897155e-06
2592,9270.529,3669.487,63.321564,1.1562395e-05,5.742004e-06
2593,7587.595,1834.5498,453.58667,2.9986864e-05,3.6527094e-06
2594,2314.894,4766.4883,293.28543,9.560938e-05,5.8961444e-07
2595,3460.3975,794.0229,286.8197,7.238029e-05,2.6693738e-06
2596,9285.303,6663.8115,212.74701,6.585606e-05,7.817883e-06
2597,8079.3115,1969.7534,412.6431,9.381176e-05,9.721462e-06
2598,5498.939,8926.137,15.704484,8.5180916e-05,8.084594e-06
2599,333.89935,683.1611,53.039055,7.0134134e-05,9.088453e-06
2600,3448.1265,8835.855,499.7627,2.2437715e-05,5.3966482e-06
2601,2230.56,1572.9142,155.16663,1.9771927e-05,9.010952e-06
2602,8986.298,9589.695,158.92029,2.3239313e-06,5.5484384e-06
2603,2585.3313,5693.087,89.98029,4.945631e-05,3.373653e-06
2604,946.8263,8572.543,47.809036,6.321165e-05,3.3972194e-06
2605,313.63434,2544.432,92.98643,3.1125463e-05,8.993769e-06
2606,6948.393,3156.4233,55.790398,1.49798925e-05,5.5191017e-06
2607,1867.0717,133.07278,186.79352,7.41911e-05,2.7413582e-06
2608,1243.6217,5398.271,325.45288,7.588983e-05,8.710736e-06
2609,9232.801,5126.0513,407.6281,8.532936e-05,6.896701e-06
2610,4170.683,790.7287,262.98755,3.862794e-05,5.4783145e-06
2611,3332.111,3827.2761,380.50485,9.334175e-05,5.2752644e-06
2612,5495.8022,9139.646,83.144455,3.334361e-05,8.649704e-06
2613,2889.3467,7467.0776,344.5479,1.3685995e-05,6.981277e-06
2614,5988.971,155.68893,462.57678,4.842859e-06,7.7729953e-07
2615,3084.0674,1134.9175,74.11377,2.3176068e-05,9.4991765e-06
2616,2021.1581,4051.601,255.95685,6.929418e-05,7.0525957e-06
2617,2526.0918,2215.7944,78.07693,7.918128e-05,2.6702546e-06
2618,848.6839,315.38647,469.6022,6.673591e-05,7.638763e-06
2619,2125.9536,9017.296,125.49614,5.4330092e-05,5.673834e-06
2620,9651.969,8911.937,21.541885,4.1878546e-05,4.46909e-06
2621,9647.374,6019.5312,440.6981,5.056038e-05,1.238169e-06
2622,9546.219,8528.909,75.55195,4.0261588e-05,9.914986e-06
2623,7019.676,9554.117,177.07837,6.792734e-05,2.883847e-06
2624,311.69214,3032.415,471.25052,3.1207073e-05,5.27337e-06
2625,2336.1672,6090.132,395.6695,8.882006e-05,6.0282437e-06
2626,5447.956,3059.4478,494.5618,1.6951686e-05,3.4704997e-06
2627,8678.901,7822.896,300.63458,5.124363e-05,5.522932e-07
2628,5214.946,8763.173,382.11716,8.672792e-05,6.7724914e-06
2629,9775.867,872.64856,137.84456,6.3487496e-05,4.9492073e-06
2630,2126.4844,4026.341,255.04802,9.0062626e-05,1.9419044e-06
2631,533.07764,2791.596,56.83964,9.40513e-06,5.8109913e-06
2632,8878.32,7443.2456,138.45934,9.956729e-05,8.75204e-06
2633,9151.257,7726.45,494.26944,1.9134211e-05,5.897651e-06
2634,5863.315,3260.0347,331.8308,4.6750836e-05,8.764728e-06
2635,1758.8041,2821.6316,258.57846,3.8809776e-07,4.10668e-06
2636,5954.5083,3703.6472,135.40717,3.71902e-05,5.737054e-06
2637,593.2766,4806.9863,95.230156,8.932634e-05,9.687373e-06
2638,2707.0347,4213.7603,170.17741,1.6076934e-05,8.783413e-06
