,richness,hill_abund_1,hill_abund_2,hill_abund_3,hill_abund_4,hill_trait_1,hill_trait_2,hill_trait_3,hill_trait_4
2124,30,15.21764664764219,10.071041625733288,8.013199487204847,6.993550647743646,14.56819994828991,10.267739288219348,8.708674162521584,7.963640048135384
2125,57,11.04215384827814,3.8738403216607007,2.8536200969665626,2.543133469217457,21.15920742567878,12.01170279693665,9.781777958454432,8.816855609926927
2126,83,24.072217960410295,8.915490609416809,5.769623763327792,4.788652799700895,33.57932132743877,17.27044916604905,12.995922596095207,11.312540517627818
2127,53,15.79115252571143,8.376381873476557,6.284784477459336,5.413403383353943,18.231943212687447,10.621241019717376,8.303006959631146,7.338571247485867
2128,24,11.729421720536426,7.875033617212016,6.340579877524635,5.594033532999752,11.363774308000254,7.998793645546235,6.860137759772274,6.3463616615189204
2129,70,9.409860618084059,3.220401441005832,2.4671652786115046,2.2345139390751316,21.168202500783444,10.494875536922095,8.28800486289802,7.411129760044218
2130,44,14.206075280546541,7.9034857495284365,5.972241471814533,5.138182425684411,14.037912555031104,8.636852614633897,7.071099461901151,6.401573011304186
2131,68,6.326717454598999,2.30842894829278,1.8881403962900565,1.75962810455087,23.665162695899745,13.457724384895714,11.430194203112013,10.526475688829514
2132,52,11.2201941229775,4.593117534603642,3.341777893369331,2.9350723207968556,19.791641584255284,11.981636211767825,9.85810321113919,8.938144403491801
2133,14,7.390271658497349,5.618137278447572,4.802120015087936,4.369409529332029,8.26355025098204,6.396375539901588,5.4767375154003055,4.9821555113226355
2134,80,25.067274308278186,10.811265720840629,7.068849091071385,5.789321774359814,32.08926737109257,17.356506315819583,13.18447301871864,11.470898589781857
2135,12,4.974582194552409,3.052243786657945,2.494739056494598,2.274636321469357,6.206159732957313,4.738033716029147,4.2761438509966805,4.070664529984835
2136,20,9.299817132107986,6.903445889953577,5.953069669784582,5.467541617358824,11.600832225249771,8.27651262159588,6.8991356572134475,6.198791731947374
2137,22,10.629171383947792,8.12369198817797,7.223106805124188,6.7901190318593825,10.014873886534883,7.913980717877138,7.141719576968108,6.767322344394507
2138,53,13.1141400338712,5.440594090340275,3.8966392317939627,3.38180158160388,16.664883295208885,8.91652794079862,6.945488182528245,6.188001566288479
2139,24,5.6504925759086255,3.4758056789250875,2.9044737795746634,2.6489770418495393,6.535700522800207,4.647579721623409,4.1900363964730145,3.98999450182861
2140,118,25.689692352201952,7.517858528717804,4.814181329226032,4.051557714541524,32.91675945561971,17.595465155041484,14.414480583860897,13.197458360733252
2141,68,30.351948219397382,20.663008263637924,17.20706611727637,15.56393614195288,35.41069433261958,24.573971598185786,20.041264750701387,17.663640908474594
2142,79,19.827196295343615,7.389205394905447,4.949705309371017,4.177418125108295,30.245161469631245,15.57723386015805,11.623617747236343,10.017667058286031
2143,55,23.217198998138613,16.87437779238726,14.272458747663812,12.696391071020866,24.178962757685586,17.497900214591237,15.00007375792965,13.656598294712918
2144,100,12.871664373033049,3.586671433097497,2.6558311947093154,2.3840439240651494,24.61627843627387,12.533672754931956,9.966764064350548,8.839805417382573
2145,79,18.0310087419989,6.078844320984182,4.127336087148073,3.538697052010386,27.914478113175242,14.673803928597115,11.418181848535534,10.053196012767636
2146,78,9.930194146636074,3.086477356780297,2.3628477270298194,2.1482101881215274,28.077705433363384,15.05706920443034,12.357136208741306,11.152595070260151
2147,61,23.896864440651708,15.028314136125653,12.056149730590466,10.665803407621272,25.00359041544075,15.15128268267086,12.208974617188558,10.985264578722559
2148,54,24.49082572320912,17.704300786036647,14.67352779681005,12.852815908045871,25.47971897019904,19.290504641490454,16.885640591346156,15.540972321004217
2149,85,36.97799195739827,25.391851957870617,20.977806954771257,18.605297111768127,42.69237493914065,29.650726903133762,24.624067179578283,22.0390250586123
2150,18,8.617338841794705,6.508931563636158,5.61312501069216,5.117427181247077,8.933315509019856,6.749675568973172,5.945395222344905,5.559003082125542
2151,58,16.54918968280759,6.600123600173074,4.513836095133562,3.84280086856863,21.31075480482948,12.61613627034386,10.430833113334423,9.483157852807826
2152,124,12.48436951631661,3.304711665277692,2.4853720728582283,2.247005404696699,25.05767209416893,14.93966704984879,12.20587485296078,10.700653442143475
2153,23,10.9692808989227,8.899386751811871,8.250738014427544,7.926325100049502,10.385586269199326,8.53740809059399,7.990101678105159,7.729727379070256
2154,65,14.560184505960857,5.9695828368751265,4.19149138433834,3.6027102391480605,24.36641284442188,12.801424105629374,9.765638769351831,8.526711479228474
2155,63,16.209250156680643,6.131421066203653,4.206708605901285,3.603480263882324,23.796714201323176,13.840155347886995,11.040277315889915,9.829379655251058
2156,9,3.2583743606007407,2.3612210613522344,2.079958096191293,1.9512239467415473,3.9374681526862054,3.2069455340816635,2.9947488086785845,2.9022117961104437
2157,71,21.682441558435816,11.989475052578305,9.445363741199696,8.377716385301982,26.349477808239442,15.205745220739244,11.772761548313838,10.266835322691142
2158,28,7.884974691983768,4.267729630172822,3.31911985723458,2.9492678660754947,12.436190039658634,7.718618508716489,6.379828962451166,5.794396832735807
2159,57,22.342174342825828,15.641427656126332,13.368132913653078,12.238154878697099,24.017159402088563,16.83542037643251,14.407213608038283,13.204386178410132
2160,16,2.942218574668185,1.9573659002796422,1.7332909742487626,1.6414197565208937,6.194246621168997,3.856447465505106,3.361701971336814,3.1780279059334866
2161,43,16.57518862665271,11.781668575703028,10.340884723178565,9.678631432370324,18.466219546613473,12.878924922968634,11.0636015673635,10.236181790942455
2162,115,9.101274848613514,2.5733153102628443,2.0445619281743257,1.8885200057778797,29.35396362631904,15.626084010575836,13.219496999896334,12.09987437877217
2163,6,2.9235451139944986,2.1170928667563933,1.85806351861201,1.7470443654804904,5.1772737925087124,4.007282523480789,3.609936338316716,3.4384021557473545
2164,67,14.0216962185273,5.004993765163329,3.5356321943701525,3.082327931954014,28.685112445974774,15.009488630396747,11.83993611320137,10.480477331843804
2165,97,18.935764421308985,6.056420021080107,4.129335261688819,3.544874815103754,30.147422609144964,14.378349031561676,10.598570862969355,8.997744974799348
2166,79,10.57797421553095,3.248651180187349,2.4587028509775224,2.2256048160207222,23.785679663838525,12.55510969104728,10.492031199740044,9.656311079943212
2167,13,5.745235569596441,4.026929052304506,3.4281545829851243,3.1336532439513265,6.344064882826023,4.7577424430955375,4.227017484729051,3.9855675557669286
2168,88,17.884050526912265,5.413184440459351,3.7114166568109024,3.2149550668962736,31.25215919332061,15.484902892598628,11.664459283084915,9.919235318027056
2169,50,15.983539393073652,8.923084886293237,6.613808914338111,5.608886231078726,18.768887997294488,11.739342246118952,9.415478115341907,8.391819695855558
2170,19,7.2166196923224994,4.895414478724131,4.13450552366441,3.7902648848499423,9.8585724414869,6.473354232433013,5.284724826141835,4.70412112308111
2171,71,16.72862937799328,6.094340859015433,4.213754784473048,3.617929500668213,27.997352433829708,14.97023487895487,11.02009478654486,9.170363298357977
2172,73,7.393514097028285,2.573210449924206,2.0574068723707057,1.899628107301618,22.250388437034754,13.426368650432485,11.400611986953548,10.232627609988311
2173,25,9.966028043931322,6.750453537593227,5.659755756963709,5.152080383544592,13.224062347385313,9.438323799715045,7.87489352071563,6.9094971072424896
2174,105,12.71660624850955,3.4385747540809444,2.5646469957026548,2.310688831475326,28.769418439132927,13.736401824953326,10.98516958708198,9.865397790799324
2175,101,9.605050964078709,2.84170514678288,2.2131804508170476,2.0266935689596144,18.364444548503215,11.674323433890068,9.752582666124827,8.782874820360952
2176,31,15.53115857165658,11.903293602809928,10.365344046648476,9.534668489513194,16.215304985360167,12.440061655892222,10.733305227014592,9.801597060358326
2177,78,6.732027218824708,2.3549992170129834,1.9181345559107439,1.7845509514040219,20.2800221370006,11.225255522495223,9.449732974510361,8.693205785830191
2178,82,35.74246209828517,23.86284243826019,18.63753557457153,15.77125247383774,37.96812400901008,26.481418801330676,21.683966340657403,19.026428519176154
2179,61,15.168571801097318,5.2624769779988565,3.6440913773169084,3.1622315172982094,22.785759779901436,13.304515856541897,11.271602789760033,10.459203476546232
2180,46,7.478597714535327,3.0642132547894794,2.3942818529678607,2.177376893308083,13.861300305349252,8.423641285373785,7.089857922850995,6.441318863641535
2181,21,6.838623083673687,4.0537517746921345,3.2120599758047916,2.8682216753621503,9.562344922330132,6.394242331964534,5.398749338316512,4.967813097131368
2182,127,16.83792710306872,4.251705057758019,3.0220576025695007,2.673888149122401,29.557134069965606,15.788039308957488,12.979572924536665,11.66874738934348
2183,25,7.739201217209021,4.7311699211056,3.7310570738191955,3.2979521658324042,8.707310357655226,6.319474870450378,5.579814805857125,5.24645987608726
2184,114,18.198682908563296,4.713556013398671,3.289100779317422,2.884078511246507,32.99185972913592,15.81741228521933,12.48378669782964,11.136163132928477
2185,76,10.784434326609917,3.421390812239837,2.572758571719001,2.318060660636436,22.85694711018844,12.8363425382921,10.55597643075005,9.547693281753038
2186,39,15.411793418233641,10.206229457964245,8.104963448280737,7.022858428921978,16.750733025869227,11.31476521549993,9.333112813825835,8.395504600918622
2187,41,18.651103815572334,13.135215942287383,10.836199729411819,9.563848998423886,19.76018297243807,14.501078556021085,12.329969385021576,11.136784756905135
2188,44,20.37630722191461,14.595917783297049,12.07669294607866,10.645488743941696,20.81698433172217,15.450099615302722,13.114317896486826,11.814175861255219
2189,17,4.850054333293567,3.507634971232193,3.13480747819786,2.983747995977499,8.326101801477174,6.3173455800106035,4.971537218609528,4.185440912194731
2190,41,18.139783377089127,12.995440203562335,11.283961788240994,10.467804722773725,17.982390844136894,13.143256034957133,11.50571685461943,10.722229759607822
2191,133,10.84197428666351,2.8835200365283113,2.232861706523824,2.042511651106453,22.993539948663436,13.959831232419843,11.938101935331142,10.921904093347385
2192,94,8.339840452940289,2.5486555021627297,2.0325713203133606,1.8787384938559857,22.890480981617404,13.861170354766013,12.028895104512747,11.162446061185577
2193,83,17.980739807100573,6.176730874251821,4.226019056903875,3.6223332614187407,27.07698657049353,13.07226935948256,9.89686292770216,8.538844338015755
2194,38,20.207163498281748,15.397825588976401,13.293517743502168,12.065076467671458,21.123902760643677,15.976077190008523,13.74468839679638,12.555747028201445
2195,126,20.140723648968134,5.393612262178691,3.665657354348347,3.1766017643667674,36.515399113281426,16.689492240502027,12.779962803572554,11.246029551108906
2196,155,12.311443789936154,3.009342371178967,2.3034743945017833,2.0997351597799265,35.60399796273519,17.188050474786987,14.204024404433332,13.00938774403899
2197,109,14.883431547609279,3.887119825882214,2.8168686377997454,2.5115959418818403,37.2537534333584,18.45552890276344,15.116154350064342,13.690137418689202
2198,143,8.694848647697295,2.410024930550359,1.943852312935954,1.8055621176745102,31.662356754745844,17.748545725870216,15.097766315760515,13.886922153307031
2199,63,20.96544965734122,10.941126690210758,7.729250729733332,6.414065269964335,25.414358311958416,14.668971025651006,11.38555779604401,10.004241808889283
2200,54,29.180337136569037,22.41919710781955,19.4798938809909,17.801397462585477,32.45273699662388,25.06713406888075,21.697559815832207,19.72578180655055
2201,128,11.07695603989724,3.0079827372676746,2.3097707272085946,2.1051231779125477,31.979322778042256,15.439157216144508,12.039998710548652,10.431986784661776
2202,97,14.595712077813678,4.073451377684373,2.943269406131025,2.6133543574830806,22.96624996039178,13.446749795757084,10.664257467454497,9.255535261845052
2203,133,10.926425106951129,2.9255002955627782,2.2567645868625723,2.061874445537378,26.033521190837423,14.83383870362487,12.961891746800582,12.169277033865614
2204,87,14.780387763180766,4.508477979050873,3.209836010274369,2.8246643047867277,21.61316807097838,11.800845586972306,9.347761456189724,8.258371203267844
2205,30,9.236601783496463,4.756222489896546,3.617847772729863,3.1870855351064993,12.55004455219577,7.6341311855520235,6.184403302500685,5.560626950535536
2206,83,17.387298950761004,5.122724864345264,3.5317431688324983,3.073438464045778,22.93214504887703,13.631672407211854,11.578565913904482,10.707853880026947
2207,20,6.36878767133588,4.08575591835897,3.417759116977729,3.1138725115145625,9.19522984159515,5.272174482142836,4.352521342922619,3.9993969323995358
2208,14,6.555986476111708,4.819747811959963,4.253041031544631,3.993668085018957,7.205583893007253,5.504084447277232,4.849770695647519,4.514718767192006
2209,39,16.308694801003334,11.520387351651715,9.921024230510868,9.109952992065944,21.118727452289953,14.445194080644157,12.256179987705528,11.16054540680978
2210,135,14.724988755880677,3.5743001303247506,2.636321542762653,2.367876000520133,30.10326236115219,14.919622649843658,11.900842818497773,10.55592325936304
2211,113,24.346712610307748,7.504961082501906,4.878116711730269,4.108076022335049,36.69826364091097,17.82940862922986,13.465468855867316,11.622228114674273
2212,61,9.354391721919729,3.316973032382014,2.523763131777368,2.2794817959321416,23.57283167626091,12.124161582272945,9.546513215872055,8.50469955532041
2213,22,8.580043355836004,5.4578882497945775,4.398907670475584,3.907107051549497,8.753973531953713,6.2966499994896346,5.479058461689093,5.101003561994099
2214,108,15.544184873622209,4.140122806605721,2.9650134973669986,2.629132442657735,34.11770103051925,16.662306346533082,13.323878426780817,11.8043239184828
2215,92,20.55181528760402,7.2505242224442075,4.873822686287899,4.1245387129962126,29.05598906512174,15.502554937728604,11.90284409921249,10.361768653140244
2216,74,7.8908342744877285,2.697909803825671,2.134762151363749,1.963012147869028,17.634993935073698,9.931937918750988,8.504043883682744,7.876688079318935
2217,55,20.198854688279372,11.309146837962553,8.498626673399823,7.3128938869452815,26.258486115803095,15.95442612667854,12.462859453695224,10.766417859217597
2218,43,18.20778285188141,13.697447956106444,11.952202770334406,10.914807131775389,19.886519488470004,15.18916712300095,13.427050816574216,12.409698345350007
2219,27,12.055109183081235,8.09523225885525,6.578917983957878,5.837379211724269,14.931525279287559,11.079366711309639,9.294581399825947,8.238639619674942
2220,132,22.310719661899448,6.155816616473577,4.0949000847881925,3.5080757642052585,36.089995026075236,18.55600323593516,14.67385783268629,12.873269973982186
2221,84,15.0286732088432,4.42794075375969,3.1616773605392416,2.787524289838984,35.48097700351029,15.704365274124513,11.014025380914633,9.010853049761101
2222,104,24.077955708004897,7.731190582132391,5.025506747066606,4.221966282026972,32.620235903411,15.971840806672915,12.172201304227313,10.57561456088947
2223,11,5.507238119891292,4.425081604717279,4.058436668299395,3.8660339711220777,5.5389888682076975,4.432801292054683,4.065107598026491,3.8759217291087706
2224,90,23.886871550373037,10.851915614513336,7.712734718449271,6.5147917675357325,30.761192029018343,15.63016076981159,10.772686254489667,8.94675119433811
2225,26,10.24081263845713,6.489511385100636,5.346517046089762,4.84011276429875,11.23960435164856,7.323455104992278,6.034933418798733,5.505988712091355
2226,71,22.161189913748977,12.791686607314098,9.770568582759104,8.434400846093128,25.827593989677272,16.221608030689683,12.641228390905566,10.712838595735754
2227,140,13.234967586449795,3.3149018741717713,2.4902724654286192,2.2509819289965294,33.26913710449553,14.451034411425958,11.122321630422013,9.742987918322171
2228,40,19.901915965246214,13.45734228720765,11.020422442121626,9.878371970542657,19.214323665754392,13.851138245671219,11.745468863713867,10.71481303799989
2229,114,16.637085243932994,4.361869567080819,3.0929589606132617,2.7302530384610706,33.522909100860765,15.854044878482817,12.349785997992125,10.870049266101134
2230,19,5.710183580817307,3.2121066165082715,2.5802559284337288,2.3411357382717877,6.9517521472746955,5.396514033125538,4.873231913019426,4.583458306665053
2231,34,14.617217893346325,9.280670393894447,7.147550518793049,6.118200196677337,17.029879483639498,11.626963904680757,9.578669645393047,8.53991413294451
2232,83,16.0833041170423,5.221588409341608,3.6389752872230465,3.1616672830322856,28.763857082134784,15.22090998736158,11.761763553662872,10.175146170815923
2233,98,11.862667534975955,3.380383154599212,2.5357560155075336,2.287692404197044,28.416772490310628,14.117649427283478,11.308077672102014,10.175226487587766
2234,80,12.382800753097964,4.045340260500821,2.9429194851294245,2.6130834572720425,24.608426092992804,13.136672949543408,10.832135114082233,9.888614652324703
2235,115,23.116583747481155,6.864157673162359,4.514818928277696,3.8316371037865684,37.659232871465505,17.51898581729755,13.021083843837497,11.172834850350187
2236,24,10.572307134017999,7.947887475222869,6.98419549915913,6.489000944482609,11.088878993509084,8.061972025930428,7.060137874447073,6.567054150368248
2237,29,4.085008499126508,2.0097451511744255,1.7090971470246663,1.6109355132492504,11.516742113916274,7.610530650778826,6.718292916890282,6.33036672341019
2238,68,28.44839901747633,18.892396473379375,15.196903570560396,13.312798118928537,28.90888989485176,19.46838645641334,15.835447390662033,14.01910317851809
2239,47,17.610886329795132,11.393303239041353,9.175696108965044,8.110243815845987,15.650427432774206,10.70147461671261,8.937142929705148,8.100865408732192
2240,19,4.775731488371639,2.5780111215739905,2.1173057665598756,1.9536603518215472,9.204610982033833,6.034407801531362,5.2487145961388935,4.932648624557639
2241,63,18.148343614990658,7.626273892982096,5.209255073027378,4.38934177234576,23.528839143594745,12.857770376594729,10.093182342200535,9.0163034095204
2242,76,35.12704995014867,21.639573604883708,15.554112040348727,12.609436606622406,37.72586740684246,24.65786513839511,18.995582089860356,16.270117085323854
2243,26,12.756637783648909,8.199512012012011,6.255163938106237,5.345219394479738,14.20685293494133,10.265400085979982,8.486879874811464,7.5926571412519435
2244,13,5.452416034869422,3.647117141049622,3.0472689193738773,2.7724837919718346,5.5173547537701,4.371563466168124,4.019510569640528,3.859955096001346
2245,74,7.376528371932197,2.5439378956538357,2.035675359076762,1.8814818979076837,20.178066523348615,12.097926612043445,10.436415241253162,9.619485226468596
2246,78,22.600662387385587,8.720818446537786,5.805104058929302,4.84931442039054,30.65217926473535,15.29040849378618,11.093242895264607,9.36633551188051
2247,23,4.3003166124147745,2.539191415595041,2.1249981101754,1.9660840215423288,7.318692758584689,4.989888064737245,4.395783298824863,4.140861508866432
2248,33,4.440254931679691,2.1788617609669485,1.8321312787073567,1.7150293002033106,8.458618472509874,5.816839533828262,5.225495479189803,4.979467650238593
2249,79,11.978934679445773,3.9034609653611887,2.862778730360742,2.549983790076567,24.489985963790744,12.715272008981257,10.264519235470704,9.255997411810657
2250,114,22.464153262114042,6.255845873027488,4.138989257894873,3.5404738642940874,35.69134970494221,16.961190567065632,13.187173448005678,11.77048831595424
2251,110,20.927619617157944,5.421689152764844,3.6665546804290896,3.176398423064184,37.346858542865,17.76263136990349,14.012410378439789,12.516019407136477
2252,127,14.33531547569702,3.8520915656422594,2.814295534458253,2.511124541692103,21.031170418684184,11.387433211161333,8.951079026454208,7.86021994361938
2253,70,10.905572018176665,3.5553377191498248,2.6503933893831286,2.379962901272894,22.27927584859474,12.567182774494432,10.625508613303355,9.82918867674448
2254,22,4.762235625552482,2.598869084306846,2.1428717852758106,1.9775753435382666,8.162275422991966,5.859676959485223,5.093202234657706,4.6689582410652815
2255,86,27.975218981338585,14.31624762302631,9.873371239873812,8.055916684046801,31.904208227248944,18.26204312375438,13.711180423105649,11.788853811673848
2256,35,15.425726059462232,11.35983330145227,9.881394200005351,9.173417406693286,15.911777119934035,11.72059800259924,10.14084365613328,9.368241178453852
2257,87,27.87068549425788,14.30147777407182,9.74003105991029,7.91124897775373,30.180767790152522,18.436600109323596,14.37614494161844,12.489551036783087
2258,160,10.466212826286672,2.690995562037327,2.1145372180111806,1.945870071395535,36.16164238078684,17.712537036242075,14.631391182619335,13.276111363063215
2259,69,23.941786396661605,12.096487278876452,8.302243714283396,6.8182941426102035,28.95821379627311,18.139195311681256,14.230384772859503,12.343418430580256
2260,108,12.920175986442125,3.5041318176190996,2.6018500883540066,2.3403987541177953,28.394045044032055,14.688890353550825,12.076334008007718,10.963536949942464
2261,20,5.786908833430899,3.754237819796987,3.2240763118689517,2.989852756282823,8.011837063265688,5.154586729750365,4.220931968709867,3.8133368748948393
2262,129,9.56747839143412,2.644182288241642,2.088851116921233,1.924909985191908,29.560806022786274,15.488602761306971,12.618667739544286,11.251122761255694
2263,78,27.793120589416688,14.881920902249277,10.285927855582951,8.335301671105777,34.981769248238635,21.27069201046002,16.472703467863326,14.264824351222412
2264,11,5.2998786421180295,3.921045858106469,3.2930087139280206,2.9762499228204056,6.855404480403467,5.469391825463036,4.900244011479488,4.60616411540549
2265,62,14.399165402239632,5.536117978036981,3.876519522604913,3.3496367830543012,23.09727311771813,12.81658671042912,10.363348208614715,9.433865186319595
2266,90,24.527804126684234,9.185309607923882,6.011749372648753,4.9903393287375115,31.89875533368459,15.355928939705281,11.191416724136301,9.546541214757818
2267,36,7.869829508693636,3.7816935483192378,2.9114241160225633,2.6040491663786023,13.954458392206451,8.02735238431435,6.3139306470876395,5.592780217215554
2268,36,5.368492043029204,2.3091262312866334,1.8981072287152343,1.7682643109816731,15.395472770909711,10.056715347965335,8.902611460188812,8.401077590897033
2269,69,14.224822390880334,4.951844858831366,3.481129666124126,3.0369197162119512,25.206636119321125,13.600715766005244,10.969325995425079,9.935002863287323
2270,127,14.558133923657415,3.6114636502711495,2.6589168929057356,2.3859338219200845,28.718782529839718,15.388702688933492,12.390624667749606,11.019619480533597
2271,18,5.244270024440353,3.502318691237366,2.9449421177029222,2.697581341905249,6.2130985042994,4.419484898544061,3.850049264098693,3.6025647316855904
2272,107,13.409787522743358,3.5827333416252145,2.645324493089503,2.375095315697481,22.445553180987357,14.086600212489932,12.09994713725552,11.12217557071328
2273,20,10.597014635270838,8.682998615460974,7.833216967212525,7.325367511625348,10.777382091663855,8.94913748141492,8.202742366634936,7.753295985712414
2274,27,13.031402765988434,8.966968937123667,7.287302216231139,6.429364197179278,15.255293045655925,10.96234512894788,9.19982883457856,8.220408348583726
2275,8,3.231388423177167,2.0637265998401753,1.7734128340369633,1.6672108301401711,6.726390981658721,5.4197306349840675,4.992289170356221,4.764587472048326
2276,42,7.287637695948282,2.990548461743749,2.3369806547483782,2.1290722001854663,15.90678058409666,10.002239276213743,8.40551165213533,7.665275877272576
2277,33,15.24206676686206,10.287075469320287,7.87626743820951,6.656378846474522,15.380590078405186,11.93110292373241,10.413761068958848,9.559238407605948
2278,77,11.29274894696416,3.792942598162867,2.826248218881219,2.5253820164544933,18.560119945970985,8.84395453990988,6.83172069723192,6.078053262298569
2279,132,11.56280522332645,3.0028322238581766,2.3018755212800985,2.098482963193562,28.8716214608288,15.216322124347439,13.036349272016562,12.15554155194121
2280,151,16.892882234410557,4.066067225018838,2.9182869137542085,2.592119442718555,30.972213504918177,14.589611075783985,11.66301185830168,10.477455510205054
2281,95,16.58474956176271,4.780093607053956,3.348390915392935,2.9319663946074295,26.26285607734782,13.495595705154818,10.739741389788929,9.505484969640285
2282,87,13.258166301783326,3.91272715411266,2.847420208137737,2.5365307277361784,22.21052789552169,12.64482641194119,10.694822066184253,9.83974631051802
2283,64,15.901789284043522,6.177883626485522,4.243497901275517,3.6315006952893762,25.47275969979644,14.107236867182275,11.02473895047268,9.78297616055045
2284,131,13.426220405956439,3.293107234495993,2.470301893627358,2.234531287592468,33.83150301855499,15.75646198137796,12.694616841119668,11.358356130613613
2285,37,14.465940691184564,9.10223200902226,6.8661163761559605,5.809820518990707,17.108504737957382,12.01540522327686,10.011510877823914,9.007345171247584
2286,64,9.052857772148897,3.2301417841715407,2.4726422270617574,2.238388565191522,17.570039821630736,9.608849717016287,7.971831000652344,7.32751032787819
2287,19,9.671054679496107,7.16171496956137,6.0625997886709495,5.430773095545064,12.288982884355006,8.867579959386463,7.609557587237736,7.019193146339303
2288,100,12.134090126831671,3.348645520001814,2.5108513382888287,2.267404911716118,30.74987935048261,15.632254532825224,12.721794688090725,11.303004152163151
2289,83,15.124885731044678,5.010876625935592,3.5202632672950873,3.068953134420432,24.89583390628812,13.903398318893872,10.975116887676355,9.646450340416596
2290,104,13.968855758630003,4.099128604581711,2.9646264755803085,2.6302633781051106,29.62639868458638,14.176300773016317,11.338251899865165,10.235525061634874
2291,116,11.860082524478807,3.2758131690234076,2.468276300374776,2.2330806240365795,30.771307235589763,15.382468465978071,12.787382540154274,11.748157049269606
2292,74,18.290509392699956,6.907044592073446,4.689986301712906,3.982807055276877,22.030420571690197,11.121987402441325,8.6057811514067,7.646758534654019
2293,100,15.130478454861326,4.48038592756573,3.1903572855624933,2.808880996508102,28.335630802020233,13.42293138804613,10.429860300642556,9.233935307779477
2294,107,8.742469196136845,2.5249424173109425,2.0155652108598505,1.8646951495874218,23.936628118386203,14.510789842154754,12.55812244578054,11.58314619084177
2295,72,17.506978962176177,6.1150942513231605,4.16108131001338,3.566170759584005,25.685561019908203,13.04824845564889,9.991960490431243,8.757270066248687
2296,137,20.66173042492395,5.182008362355364,3.5489014241228634,3.086759690445909,40.4046707515036,17.226514813883345,12.729368569787901,10.9622675840309
2297,16,5.878715378203315,4.486975176218205,4.042980651175031,3.826634699541646,7.412204894484851,5.254246775791022,4.564623078093973,4.239311062901727
2298,61,6.803984849920803,2.573007987948335,2.062379818602955,1.9038029546983712,17.39689172824561,10.143444099315657,8.698314225487607,8.102374563139746
2299,27,13.095524073836648,9.905840535266236,8.614697717502075,7.89315345150336,14.590810702540834,11.1578766514306,9.645627519629942,8.730936848496253
2300,93,13.806388962648018,3.856386607357144,2.8090290023866067,2.505881793132151,22.946779292802635,12.755162625046689,10.422787493135436,9.393372778773013
2301,35,12.101636392671027,6.241395285818557,4.57503985045397,3.9446068619002537,18.046231362814982,11.782625955460624,9.466053426189774,8.179132739270738
2302,79,21.109743889715503,8.689930054336983,5.762941449912127,4.795513710124785,26.32768635350414,14.59208511591737,11.583059540039994,10.354676978802962
2303,4,2.051244159502954,1.8251771852851837,1.7301707138597195,1.6713175679176597,3.735656265050993,2.582020317639084,2.3878019776778787,2.322676893215121
2304,117,22.434678500445386,6.405250612957579,4.250570668557777,3.628254980377925,35.66089880079723,16.415884040873323,12.568147260685198,11.157322360976076
2305,10,2.077070603269308,1.5360379919456,1.4101704030119027,1.3602380605062798,3.9779039094393096,3.3865257764915255,3.2222836404833246,3.151494158448588
2306,91,13.069362593154786,3.884282950900184,2.8335934489132324,2.5256264173870844,27.69366012962329,14.366230321115058,11.699652029228321,10.577594999676359
2307,61,26.708694440580075,18.657458819174536,15.436108642316997,13.70150849952969,27.73066026086737,19.507127327356805,16.204432995398896,14.462872647264218
2308,54,15.289786823736877,6.987327191318936,4.968532902467353,4.242942701593518,18.456711443833388,10.1441252897306,7.815729766226316,6.867871445761417
2309,67,14.965090113088628,5.298583852706393,3.680999560290129,3.1918660890343293,23.72232992153711,13.63371792912775,11.321640130464734,10.417312065792812
2310,85,31.99158964711207,16.223449773293318,10.843944781904977,8.72898449852256,41.00753267617406,23.240271472611866,16.708946200368757,13.724678476326568
2311,73,16.97778177445237,6.715427738244095,4.600853719466797,3.912413009127593,19.57445857911068,11.917294946849033,9.99468316095697,9.179810958532768
2312,24,3.9093137303170544,2.2582689773161904,1.9078906153710877,1.7805144672524666,6.3500249175777626,5.097939225679082,4.688294675646054,4.481505313145672
2313,78,30.633019825085714,19.992826092482904,16.33836211568927,14.57287713904047,31.44998662023454,20.339416601713904,16.53193493567719,14.715074652525095
2314,27,11.582405354719667,8.188545457385166,6.950724984266194,6.348001552810977,11.82498567294318,8.482351915162921,7.231258205714706,6.599562512442384
2315,70,11.815079583631551,3.7285974230924,2.7434425526815915,2.4537609984191233,20.020167840135535,12.23414884412329,10.729664528299264,10.083259013941161
2316,94,18.06894811263065,5.680319668842258,3.858311774249594,3.3266761300526695,29.87971559480412,15.74108500976069,12.79230650102261,11.650113626960396
2317,44,12.4619263047465,6.0249819189212435,4.378797322593152,3.7759480336567406,19.080319644161328,11.352044596528586,8.919294627288835,7.796954236559146
2318,138,12.684046028743484,3.125864365244262,2.37217368732098,2.1553499954161235,40.65118885497189,18.77495126791823,15.25463196040966,13.780175137350456
2319,62,28.177527632145125,18.7838128484688,14.773606849998858,12.688767568881058,32.26166115905084,22.17047278158892,17.52334939225681,15.034618106906654
2320,96,8.509002058760212,2.654595315655218,2.1018824498236395,1.935834294578724,23.838363301180028,11.857657849809751,9.642068983289791,8.684952160117769
2321,62,25.71088421363665,17.47864767009921,14.527809392758071,13.019812345219227,29.480008348358858,20.19596704250622,16.67880540492977,14.747091675760329
